Date,Session source / medium,Device category,Browser,Language,Page path and screen class,Landing page,Country,City,Total users,Sessions,Engaged sessions,Average session length (sec),Views,Conversions,Revenue,Calc Goals
2022-08-19,(direct) / (none),desktop,Chrome,English,/events-shows,/event-details/somatic-therapy-for-seniors,United States,Tucson,1,1,0,244,4,0,,below
2022-08-19,(direct) / (none),desktop,Chrome,English,/meet-our-teachers,/,United States,Tucson,1,1,0,14,2,0,,below
2022-08-19,(direct) / (none),desktop,Chrome,English,/videos-performances,/,United States,Tucson,1,1,0,49,2,0,,below
2022-08-19,(direct) / (none),mobile,Safari,English,/,/,United States,Ivins,1,1,1,0,2,0,,below
2022-08-19,(direct) / (none),mobile,Safari,English,/,/,United States,Kalispell,1,1,1,0,2,0,,below
2022-08-19,(direct) / (none),mobile,Safari,English,/classes,/,United States,Ivins,1,1,0,28,2,0,,below
2022-08-19,(direct) / (none),mobile,Safari,English,/event-details/aerial-community-class-youth-adult,/,United States,Ivins,1,1,0,14,2,0,,below
2022-08-19,(direct) / (none),mobile,Safari,English,/events-shows,/,United States,Ivins,1,1,0,5,2,0,,below
2022-08-19,google / organic,desktop,Firefox,English,/classes,(not set),United States,Tucson,1,1,0,8,0,0,,below
2022-08-19,google / organic,desktop,Firefox,English,/safety-guidelines,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-08-19,google / organic,desktop,Safari,English,/,/,United States,Fountain Hills,1,1,1,0,2,0,,below
2022-08-19,google / organic,desktop,Safari,English,/,/,United States,Tucson,1,1,1,113,7,0,,below
2022-08-19,google / organic,desktop,Safari,English,/classes,/,United States,Fountain Hills,1,1,0,68,2,0,,below
2022-08-19,google / organic,desktop,Safari,English,/classes,/,United States,Tucson,1,1,0,21,4,0,,below
2022-08-19,google / organic,desktop,Safari,English,/events-shows,/,United States,Fountain Hills,1,1,0,25,2,0,,below
2022-08-19,google / organic,mobile,Chrome,English,/,/,United States,Albuquerque,1,1,1,82,4,0,,below
2022-08-19,google / organic,mobile,Chrome,English,/classes,/,United States,Albuquerque,1,1,0,14,2,0,,below
2022-08-19,google / organic,mobile,Chrome,English,/event-details/adult-lucid-dance,/,United States,Albuquerque,1,1,0,1,2,0,,below
2022-08-19,google / organic,mobile,Chrome,English,/shop,/,United States,Albuquerque,1,1,0,162,4,0,,below
2022-08-19,google / organic,mobile,Chrome,English,/wish-list,/,United States,Albuquerque,1,1,0,18,2,0,,below
2022-08-19,google / organic,mobile,Safari,English,/,/,United States,(not set),1,1,1,45,2,0,,below
2022-08-19,google / organic,mobile,Safari,English,/,/,United States,Santa Fe,1,1,0,0,1,0,,below
2022-08-19,google / organic,mobile,Safari,English,/,/,United States,Tempe,1,1,1,6,2,0,,below
2022-08-19,google / organic,mobile,Safari,English,/meet-our-teachers,/,United States,Tempe,1,1,0,4,2,0,,below
2022-08-19,google / organic,mobile,Safari,English,/teachermarie,/,United States,Tempe,1,1,0,3,2,0,,below
2022-08-19,lm.facebook.com / referral,mobile,Android Webview,English,/apprenticeship,/apprenticeship,United States,Phoenix,1,1,1,0,2,0,,below
2022-08-20,(direct) / (none),mobile,Safari,English,/,/,United States,Provo,1,1,1,0,2,0,,below
2022-08-20,(direct) / (none),mobile,Safari,English,/classes,/,United States,Provo,1,1,0,10,2,0,,below
2022-08-20,(direct) / (none),mobile,Safari,English,/event-details/aerial-community-class-youth-adult,/event-details/aerial-community-class-youth-adult,United States,Bullhead City,1,1,1,0,2,0,,below
2022-08-20,google / organic,desktop,Chrome,English,/,/,United States,(not set),1,1,1,34,4,0,,below
2022-08-20,google / organic,desktop,Chrome,English,/classes,/,United States,(not set),1,1,0,25,2,0,,below
2022-08-20,google / organic,desktop,Chrome,English,/events-shows,/,United States,(not set),1,1,0,8,2,0,,below
2022-08-20,google / organic,desktop,Firefox,English,/,/,United States,Catalina Foothills,1,1,1,46,2,0,,below
2022-08-20,google / organic,desktop,Firefox,English,/classes,/,United States,Catalina Foothills,1,1,0,85,2,0,,below
2022-08-20,google / organic,mobile,Chrome,English,/,/,United States,Los Angeles,1,1,1,36,2,0,,below
2022-08-20,google / organic,mobile,Chrome,English,/,/,United States,Tucson,1,1,1,69,4,0,,below
2022-08-20,google / organic,mobile,Chrome,English,/classes,/,United States,Tucson,1,1,0,18,2,0,,below
2022-08-20,google / organic,mobile,Safari,English,/,/,United States,Tucson,1,1,1,27,4,0,,below
2022-08-20,google / organic,mobile,Safari,English,/classes,/,United States,Tucson,1,1,0,32,4,0,,below
2022-08-20,google / organic,mobile,Safari,English,/event-details/aerial-community-class-youth-adult,/,United States,Tucson,1,1,0,3,2,0,,below
2022-08-20,tagassistant.google.com / referral,desktop,Chrome,French,/,/%3Fgtm_debug=1661058376247&lang=fr?gtm_debug=1661058376247&lang=fr,Switzerland,Lausanne,1,1,1,0,1,0,,below
2022-08-20,tagassistant.google.com / referral,desktop,Chrome,French,/%3Fgtm_debug=1661058376247&lang=fr,/%3Fgtm_debug=1661058376247&lang=fr?gtm_debug=1661058376247&lang=fr,Switzerland,Lausanne,1,1,0,0,1,0,,below
2022-08-20,tagassistant.google.com / referral,desktop,Chrome,French,/classes,/%3Fgtm_debug=1661058376247&lang=fr?gtm_debug=1661058376247&lang=fr,Switzerland,Lausanne,1,1,0,19,1,0,,below
2022-08-20,tagassistant.google.com / referral,desktop,Chrome,French,/classes%3Flang=fr,/%3Fgtm_debug=1661058376247&lang=fr?gtm_debug=1661058376247&lang=fr,Switzerland,Lausanne,1,1,0,0,1,0,,below
2022-08-20,tagassistant.google.com / referral,desktop,Chrome,French,/event-details/aerial-community-class-youth-adult,/%3Fgtm_debug=1661058376247&lang=fr?gtm_debug=1661058376247&lang=fr,Switzerland,Lausanne,1,1,0,0,1,0,,below
2022-08-20,tagassistant.google.com / referral,desktop,Chrome,French,/event-details/aerial-community-class-youth-adult%3Flang=fr,/%3Fgtm_debug=1661058376247&lang=fr?gtm_debug=1661058376247&lang=fr,Switzerland,Lausanne,1,1,0,0,1,0,,below
2022-08-20,tagassistant.google.com / referral,desktop,Chrome,French,/event-details/aerial-trapeze-dance-workshop-opportunity,/%3Fgtm_debug=1661058376247&lang=fr?gtm_debug=1661058376247&lang=fr,Switzerland,Lausanne,1,1,0,0,1,0,,below
2022-08-20,tagassistant.google.com / referral,desktop,Chrome,French,/event-details/aerial-trapeze-dance-workshop-opportunity%3Flang=fr,/%3Fgtm_debug=1661058376247&lang=fr?gtm_debug=1661058376247&lang=fr,Switzerland,Lausanne,1,1,0,0,1,0,,below
2022-08-21,(direct) / (none),desktop,Chrome,English,/,/,United States,Tucson,1,2,2,0,6,0,,below
2022-08-21,(direct) / (none),desktop,Chrome,English,/classes,/,United States,Tucson,1,1,0,11,2,0,,below
2022-08-21,(direct) / (none),desktop,Chrome,English,/event-details/community-workshop-into-winter-start-performance-festival,/,United States,Tucson,1,1,0,123,2,0,,below
2022-08-21,(direct) / (none),desktop,Chrome,English,/events-shows,/,United States,Tucson,1,2,0,9,6,0,,below
2022-08-21,(direct) / (none),desktop,Chrome,English,/winterstart,/,United States,Tucson,1,2,0,153,8,0,,below
2022-08-21,(direct) / (none),desktop,Chrome,English,/winterstart,/winterstart,United States,Tucson,1,1,1,0,2,0,,below
2022-08-21,(direct) / (none),desktop,Safari,English,/,/,United States,Bethlehem,1,1,0,0,1,0,,below
2022-08-21,(direct) / (none),mobile,Chrome,English,/,/,United States,Los Angeles,1,1,1,0,2,0,,below
2022-08-21,(direct) / (none),mobile,Chrome,English,/,/,United States,Tucson,1,1,1,0,2,0,,below
2022-08-21,(direct) / (none),mobile,Chrome,English,/classes,/classes,United States,Tucson,1,1,1,10,2,0,,below
2022-08-21,(direct) / (none),mobile,Chrome,English,/event-details/community-workshop-into-winter-start-performance-festival,/classes,United States,Tucson,1,1,0,23,2,0,,below
2022-08-21,(direct) / (none),mobile,Chrome,English,/events-shows,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-08-21,(direct) / (none),mobile,Chrome,English,/events-shows,/,United States,Los Angeles,1,1,0,4,2,0,,below
2022-08-21,(direct) / (none),mobile,Chrome,English,/events-shows,/,United States,Tucson,1,1,0,2,2,0,,below
2022-08-21,(direct) / (none),mobile,Chrome,English,/events-shows,/events-shows,United States,Tucson,1,1,1,0,2,0,,below
2022-08-21,(direct) / (none),mobile,Chrome,English,/winterstart,/events-shows,United States,Tucson,1,1,0,106,4,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/,/,United States,Columbus,1,1,1,5,2,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/,/,United States,Mellen,1,1,1,0,4,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/,/,United States,Rexburg,1,1,1,1,4,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/,/,United States,Shelby,1,1,0,0,1,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/,/,United States,Tucson,1,1,1,0,2,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival,/event-details/community-workshop-into-winter-start-performance-festival,United States,Valencia West,1,1,1,0,2,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/events-shows,/,United States,Tucson,1,1,0,3,2,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/more,/,United States,Rexburg,1,1,0,19,2,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/photos,/,United States,Columbus,1,1,0,0,2,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/videos-performances,/event-details/community-workshop-into-winter-start-performance-festival,United States,Valencia West,1,1,0,10,2,0,,below
2022-08-21,(direct) / (none),mobile,Safari,English,/winterstart,/,United States,Tucson,1,1,0,4,2,0,,below
2022-08-21,(direct) / (none),mobile,Safari (in-app),English,/event-details/adult-lucid-dance,/event-details/adult-lucid-dance,United States,Los Angeles,1,2,2,0,4,0,,below
2022-08-21,(direct) / (none),mobile,Samsung Internet,English,/no-frills2022,/no-frills2022,United States,Tucson,1,2,2,24,4,0,,below
2022-08-21,facebook.com / referral,desktop,Chrome,English,/,/?fbclid=IwAR2FDMzYGHMwzsCX6g7UMn3hrx79qHRxJhysk1Je19w6tKUEzNguK0mtJfQ,United States,Prineville,1,1,1,0,1,0,,below
2022-08-21,facebook.com / referral,desktop,Chrome,English,/%3Ffbclid=IwAR2FDMzYGHMwzsCX6g7UMn3hrx79qHRxJhysk1Je19w6tKUEzNguK0mtJfQ,/?fbclid=IwAR2FDMzYGHMwzsCX6g7UMn3hrx79qHRxJhysk1Je19w6tKUEzNguK0mtJfQ,United States,Prineville,1,1,0,0,1,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/,/,Pakistan,Sargodha,1,1,1,38,14,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/,/,United States,Catalina Foothills,1,1,1,0,4,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/,/,United States,Tucson,1,1,1,0,2,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/apprenticeship,/,Pakistan,Sargodha,1,1,0,62,8,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/classes,/,Pakistan,Sargodha,1,1,0,60,4,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/classes,/,United States,Catalina Foothills,1,1,0,24,4,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/classes,/,United States,Tucson,1,1,0,16,2,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/event-details/adult-lucid-dance,/,United States,Catalina Foothills,1,1,0,1,4,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/events-shows,/,Pakistan,Sargodha,1,1,0,18,4,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/lucyspiritdance,/lucyspiritdance?lang=fr,United States,Las Vegas,1,1,1,25,1,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/lucyspiritdance%3Flang=fr,/lucyspiritdance?lang=fr,United States,Las Vegas,1,1,0,0,1,0,,below
2022-08-21,google / organic,desktop,Chrome,English,/testimonials,/,United States,Catalina Foothills,1,1,0,2,2,0,,below
2022-08-21,google / organic,desktop,Safari,English,/product-page/handmade-navajo-dolls,/product-page/handmade-navajo-dolls,United States,Aurora,1,1,1,30,2,0,,below
2022-08-21,google / organic,mobile,Chrome,English,/event-details/adult-lucid-dance,/event-details/adult-lucid-dance,United States,Albuquerque,1,1,0,0,1,0,,below
2022-08-21,google / organic,mobile,Safari,English,/,/,United States,Los Angeles,1,1,1,0,2,0,,below
2022-08-21,google / organic,mobile,Safari,English,/,/,United States,Rice,1,1,1,23,2,0,,below
2022-08-21,google / organic,mobile,Safari,English,/classes,/,United States,Rice,1,1,0,109,2,0,,below
2022-08-21,google / organic,mobile,Safari,English,/event-details/adult-lucid-dance,/,United States,Brookhaven,1,1,0,6,0,0,,below
2022-08-21,google / organic,mobile,Safari,English,/event-details/adult-lucid-dance,/,United States,Rice,1,1,0,7,2,0,,below
2022-08-21,google / organic,mobile,Safari,English,/event-details/aerial-community-class-youth-adult,/event-details/aerial-community-class-youth-adult,United States,Albuquerque,1,1,1,15,2,0,,below
2022-08-21,google / organic,mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival,/,United States,Los Angeles,1,1,0,0,2,0,,below
2022-08-21,google / organic,mobile,Safari,English,/events-shows,/,United States,Los Angeles,1,1,0,5,2,0,,below
2022-08-21,google / organic,mobile,Safari,English,/winterstart,/,United States,Los Angeles,1,1,0,11,2,0,,below
2022-08-21,l.instagram.com / referral,mobile,Safari (in-app),English,/winterstart,/winterstart,United States,Tucson,1,1,1,0,2,0,,below
2022-08-21,lm.facebook.com / referral,tablet,Android Webview,English,/classes,/winterstart,United States,Oro Valley,1,1,0,2,2,0,,below
2022-08-21,lm.facebook.com / referral,tablet,Android Webview,English,/winterstart,/winterstart,United States,Oro Valley,1,1,1,28,3,0,,below
2022-08-21,m.facebook.com / referral,mobile,Safari (in-app),English,/winterstart,/winterstart,United States,Tucson,1,1,0,0,1,0,,below
2022-08-21,startpage.com / referral,desktop,Chrome,English,/,/,United States,Tucson,1,1,1,169,4,0,,below
2022-08-21,startpage.com / referral,desktop,Chrome,English,/event-details/community-workshop-into-winter-start-performance-festival,/,United States,Tucson,1,1,0,38,2,0,,below
2022-08-21,startpage.com / referral,desktop,Chrome,English,/events-shows,/,United States,Tucson,1,1,0,4,2,0,,below
2022-08-21,startpage.com / referral,desktop,Chrome,English,/winterstart,/,United States,Tucson,1,1,0,53,2,0,,below
2022-08-21,tagassistant.google.com / referral,desktop,Chrome,French,/event-details/aerial-community-class-youth-adult,(not set),Switzerland,Lausanne,1,1,0,0,0,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,Chinese,/,/?lang=zh,United States,(not set),1,1,0,14,0,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,Chinese,/,/?lang=zh,United States,Los Angeles,1,1,1,18,1,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,Chinese,/%3Flang=zh,/?lang=zh,United States,Los Angeles,1,1,0,0,1,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,English,/,/,United States,Tucson,2,2,2,0,4,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,English,/,/?requestedBy=screenshoter&suppressbi=true,United States,Boardman,1,1,0,0,1,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,English,/,/?requestedBy=screenshoter&suppressbi=true&showMobileView=true,United States,Boardman,1,1,0,0,1,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,English,/classes,/,United States,Tucson,1,1,0,46,2,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,English,/events-shows,/,United States,Tucson,1,1,0,3,2,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,English,/no-frills2022,/,United States,Tucson,1,1,0,8,2,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,English,/photos,/videos-performances,United States,Tucson,1,1,0,73,2,0,,below
2022-08-22,(direct) / (none),desktop,Chrome,English,/videos-performances,/videos-performances,United States,Tucson,1,1,1,4,2,0,,below
2022-08-22,(direct) / (none),desktop,Safari,English,/,/,United States,Phoenix,1,1,1,0,2,0,,below
2022-08-22,(direct) / (none),desktop,Safari,English,/classes,/,United States,Phoenix,1,1,0,13,2,0,,below
2022-08-22,(direct) / (none),desktop,Safari,English,/event-details/aerial-community-class-youth-adult,/,United States,Phoenix,1,1,0,24,2,0,,below
2022-08-22,(direct) / (none),desktop,Safari,English,/safety-guidelines,/,United States,Phoenix,1,1,0,32,2,0,,below
2022-08-22,(direct) / (none),mobile,Chrome,English,/videos-performances,/videos-performances,United States,Tucson,1,1,1,0,2,0,,below
2022-08-22,(direct) / (none),mobile,Safari,English,/,/,United States,Brookings,1,1,1,12,3,0,,below
2022-08-22,(direct) / (none),mobile,Safari,English,/classes,/,United States,(not set),1,1,0,16,2,0,,below
2022-08-22,(direct) / (none),mobile,Safari,English,/classes,/,United States,Brookings,1,1,0,6,4,0,,below
2022-08-22,(direct) / (none),mobile,Safari,English,/classes,/,United States,Coos Bay,1,1,0,19,2,0,,below
2022-08-22,(direct) / (none),mobile,Safari,English,/event-details/aerial-community-class-youth-adult,/,United States,(not set),1,1,0,16,2,0,,below
2022-08-22,(direct) / (none),mobile,Safari,English,/event-details/aerial-community-class-youth-adult,/,United States,Coos Bay,1,1,0,0,2,0,,below
2022-08-22,(direct) / (none),mobile,Safari,English,/event-details/aerial-community-class-youth-adult,/,United States,Turlock,1,1,0,15,0,0,,below
2022-08-22,(direct) / (none),tablet,Chrome,English,/,/,United States,Los Angeles,1,2,2,22.5,9,0,,below
2022-08-22,(direct) / (none),tablet,Chrome,English,/events-shows,/,United States,Los Angeles,1,2,0,79.5,10,0,,below
2022-08-22,(direct) / (none),tablet,Chrome,English,/no-frills2022,/,United States,Los Angeles,1,1,0,19,2,0,,below
2022-08-22,(direct) / (none),tablet,Chrome,English,/winterstart,/,United States,Los Angeles,1,1,0,9,2,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/,/,Spain,Vilanova i la Geltru,1,1,1,0,2,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/,/,United States,Tucson,2,2,2,0,4,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/,/classes,United States,Tucson,1,1,1,0,0,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/,/product-page/authentic-bob-seger-1986-american-storm-concert-t-shirt-1,United States,Bloomfield Township,1,1,0,19,2,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/,/staff,United States,Tucson,1,1,0,0,4,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/classes,/,United States,Tucson,1,1,0,18,2,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/classes,/classes,United States,Tucson,1,1,0,36,2,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/events-shows,/,Spain,Vilanova i la Geltru,1,1,0,34,2,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/nafissa,/staff,United States,Tucson,1,1,0,1,2,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/product-page/authentic-bob-seger-1986-american-storm-concert-t-shirt-1,/product-page/authentic-bob-seger-1986-american-storm-concert-t-shirt-1,United States,Bloomfield Township,1,1,1,10,4,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/shop,/product-page/authentic-bob-seger-1986-american-storm-concert-t-shirt-1,United States,Bloomfield Township,1,1,0,31,3,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/staff,/staff,United States,Tucson,1,1,1,15,10,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/teacherflorence,/staff,United States,Tucson,1,1,0,5,2,0,,below
2022-08-22,google / organic,desktop,Chrome,English,/vanessa-1,/staff,United States,Tucson,1,1,0,22,4,0,,below
2022-08-22,google / organic,desktop,Firefox,English,/apprenticeship,/apprenticeship,United States,Tucson,1,1,1,31,2,0,,below
2022-08-22,google / organic,mobile,Safari,English,/,/,United States,Alamogordo,1,1,1,44,3,0,,below
2022-08-22,google / organic,mobile,Safari,English,/,/,United States,Fallon,1,1,1,9,2,0,,below
2022-08-22,google / organic,mobile,Safari,English,/,/,United States,Hotchkiss,1,1,1,0,2,0,,below
2022-08-22,google / organic,mobile,Safari,English,/,/,United States,Provo,1,1,1,39,6,0,,below
2022-08-22,google / organic,mobile,Safari,English,/selenawinsconsinteamdancers,/selenawinsconsinteamdancers,United States,Dickinson,1,1,1,67,2,0,,below
2022-08-22,google / organic,mobile,Safari,English,/classes,/,United States,Alamogordo,1,1,0,185,6,0,,below
2022-08-22,google / organic,mobile,Safari,English,/classes,/,United States,Provo,1,1,0,26,2,0,,below
2022-08-22,google / organic,mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival,/,United States,Fallon,1,1,0,15,2,0,,below
2022-08-22,google / organic,mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival/order/ab124565-9bb8-4,/,United States,Fallon,1,1,0,0,1,0,,below
2022-08-22,google / organic,mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival/order/ab124565-9bb8-4e48-bb0a-2921440e1c54/success,/,United States,Fallon,1,1,0,31,1,0,,below
2022-08-22,google / organic,mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival/ticket-form,/,United States,Fallon,1,1,0,211,1,0,,below
2022-08-22,google / organic,mobile,Safari,English,/event-details/young-adult-aerial-trapeze-ages-13-17,/,United States,Alamogordo,1,1,0,53,2,0,,below
2022-08-22,google / organic,mobile,Safari,English,/event-details/youth-aerial-trapeze-ages-7-11,/,United States,Alamogordo,1,1,0,48,2,0,,below
