Customer_id,Age,Gender,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher
504728,45,0,17.1,1,11/23/21,17.1,0,607,0,0,0
504729,25,1,42.9,4,01/20/21,15.444,1,376,0,0,1
504730,24,1,9.1,4,08/24/21,6.552,0,749,1,0,1
504731,23,1,16.7,4,02/21/21,10.02,2,639,0,1,0
504732,24,1,22.6,1,07/19/21,22.6,2,379,2,0,0
504733,63,1,28.7,2,12/16/21,7.462,1,562,1,0,0
504734,16,1,24.3,5,10/29/21,22.356,2,735,0,0,0
504735,29,0,41.1,4,05/21/21,24.66,3,522,0,0,0
504736,38,0,6.7,4,06/19/21,6.7,2,954,0,0,1
504737,58,0,11.3,3,03/19/21,6.554,3,545,3,0,0
504738,54,0,21.9,1,05/02/21,21.9,3,1021,0,0,0
504739,56,1,9.7,2,05/22/21,6.887,2,619,2,0,0
504740,55,1,2.5,3,10/06/21,1.6,0,463,0,0,0
504741,56,1,19.4,6,02/15/21,0.97,1,831,0,0,1
504742,40,1,44.3,7,11/24/21,19.049,3,959,0,0,1
504743,50,1,32.7,3,02/21/21,26.814,1,916,0,0,1
504744,39,1,11,6,01/15/21,10.56,1,899,0,0,0
504745,25,1,15.6,2,04/25/21,7.8,1,561,0,0,0
504746,19,1,44.5,1,11/20/21,44.5,1,1015,0,0,0
504747,39,1,38.9,1,06/14/21,38.9,2,547,0,0,0
504748,31,1,35.5,4,06/01/21,6.035,1,517,1,0,0
504749,50,1,33.1,6,10/05/21,18.205,0,883,0,0,0
504750,42,0,33.7,7,06/09/21,30.33,2,1080,1,0,0
504751,55,1,15.8,1,03/31/21,15.8,3,328,1,0,0
504752,58,0,12.4,5,05/03/21,10.044,3,734,1,0,0
504753,17,1,25.1,7,03/21/21,23.343,1,487,1,0,0
504754,30,1,38.9,7,10/04/21,10.114,3,154,0,0,0
504755,42,1,36.2,7,06/01/21,19.548,2,959,0,1,0
504756,54,1,1.1,4,06/18/21,0.737,0,586,0,0,0
504757,51,1,37.6,5,07/15/21,17.296,2,474,0,0,0
504758,25,1,35.6,7,07/25/21,25.632,2,243,0,0,0
504759,57,1,7,2,07/11/21,1.12,1,920,0,0,0
504760,21,1,17.9,1,05/12/21,17.9,0,482,3,0,0
504761,24,1,4.3,3,01/15/21,3.44,1,938,0,0,0
504762,41,1,35.3,7,12/24/21,12.355,0,361,0,0,1
504763,30,1,24.8,6,09/15/21,6.448,0,395,1,0,1
504764,50,1,3.8,1,04/18/21,3.8,3,299,0,0,0
504765,34,0,5.5,4,06/25/21,1.815,3,996,3,0,0
504766,34,1,22.2,2,11/22/21,8.436,1,687,3,1,0
504767,17,1,29.7,2,02/14/21,23.166,1,868,1,0,1
504768,40,1,58.5,6,08/09/21,32.175,0,139,0,1,0
504769,24,1,52.3,1,09/10/21,52.3,0,869,3,0,1
504770,16,0,7.7,7,01/22/21,1.617,3,221,0,0,1
504771,33,0,17.7,6,04/02/21,15.045,2,441,0,0,1
504772,33,1,56.9,4,11/30/21,1.138,1,553,1,0,1
504773,38,1,29.8,2,02/01/21,14.006,1,788,0,0,0
504774,40,0,30.9,5,12/04/21,15.141,3,613,3,0,0
504775,43,1,36.4,6,01/01/21,6.188,0,413,0,0,0
504776,26,1,31,3,01/12/21,13.02,0,162,0,0,0
504777,55,1,55.1,6,02/23/21,41.876,1,645,0,0,1
504778,34,1,9.3,3,07/10/21,0.558,0,925,0,0,0
504779,36,1,54.7,5,05/01/21,47.589,1,877,3,0,0
504780,43,1,33.5,2,12/30/21,30.15,0,1071,3,0,0
504781,53,1,10.6,7,08/07/21,4.982,1,888,0,1,1
504782,48,0,27,5,01/08/21,15.39,2,564,0,0,0
504783,27,1,10.3,2,08/13/21,9.27,1,471,3,1,1
504784,46,1,37.8,7,10/23/21,17.01,1,885,0,0,0
504785,46,1,18.6,4,11/30/21,18.414,1,856,0,0,1
504786,62,1,32.9,1,02/25/21,32.9,3,584,0,0,1
504787,41,1,45.9,5,08/01/21,33.507,0,631,1,0,0
504788,62,1,33.8,1,03/10/21,33.8,3,971,0,1,0
504789,42,0,33.6,2,05/29/21,7.056,1,964,0,0,0
504790,37,0,35.5,7,06/16/21,19.88,1,650,3,0,1
504791,52,0,11.5,3,10/05/21,7.475,1,152,0,0,0
504792,49,1,5.9,6,02/20/21,5.9,0,689,1,0,1
504793,23,1,0.7,2,05/23/21,0.182,3,986,0,0,0
504794,26,1,32.8,7,03/10/21,27.552,0,407,2,1,1
504795,46,1,8.5,1,05/15/21,8.5,2,140,1,0,0
504796,21,1,31.7,2,01/02/21,9.51,0,870,3,1,0
504797,46,0,27.2,3,07/22/21,27.2,0,161,1,0,0
504798,30,0,37.6,7,06/19/21,12.032,2,218,0,0,0
504799,25,1,9.4,6,03/30/21,8.836,3,469,1,0,0
504800,50,1,30.1,5,09/21/21,22.876,0,868,1,0,0
504801,40,1,31.7,4,05/09/21,30.749,3,1069,0,0,0
504802,61,1,35.9,4,11/26/21,31.592,3,213,1,0,0
504803,62,1,37.6,1,04/07/21,37.6,2,128,1,0,0
504804,56,1,14.1,5,05/29/21,2.538,0,968,3,0,0
504805,53,1,25.3,6,07/28/21,0.253,1,1017,1,0,0
504806,30,1,34.5,6,08/23/21,24.84,1,530,0,0,0
504807,33,0,44.7,5,10/11/21,19.221,1,900,0,0,0
504808,46,1,25.8,3,05/16/21,11.094,0,494,1,1,0
504809,26,0,27.6,7,10/22/21,11.04,2,965,0,1,0
504810,28,0,29.8,1,10/06/21,29.8,2,1048,0,0,0
504811,57,0,47.1,2,04/13/21,8.478,0,755,0,0,1
504812,25,1,13.9,3,04/25/21,8.757,0,845,0,0,1
504813,31,0,12,6,02/23/21,8.4,0,471,0,1,0
504814,39,1,29.6,5,08/20/21,18.648,0,192,2,0,0
504815,63,1,46.9,2,05/02/21,20.167,0,130,0,0,1
504816,18,0,58.1,7,12/04/21,4.067,3,828,1,0,0
504817,50,1,20.6,5,07/30/21,12.36,1,397,1,0,0
504818,62,1,39.4,7,07/28/21,17.73,0,634,2,0,0
504819,40,1,11.5,3,08/29/21,0.345,2,1062,1,0,1
504820,20,0,38.8,4,02/03/21,19.788,2,939,0,0,1
504821,43,0,50.9,1,12/15/21,50.9,1,653,0,0,1
504822,41,1,45.1,5,04/18/21,4.059,3,248,0,0,0
504823,56,1,46.9,5,04/16/21,23.45,0,175,3,0,1
504824,21,1,4.9,2,05/06/21,2.548,1,1074,0,0,0
504825,18,1,17.1,3,02/28/21,10.602,1,139,0,0,0
504826,41,1,36.6,7,09/16/21,21.228,1,262,0,0,0
504827,38,1,34.2,3,05/04/21,33.174,0,219,3,0,0
504828,34,1,11.7,7,11/14/21,5.265,0,475,3,0,0
504829,28,1,13.5,1,08/09/21,13.5,3,561,0,0,1
504830,20,1,39.3,3,06/14/21,29.082,0,979,3,0,0
504831,39,1,33.1,7,04/10/21,3.972,3,261,0,0,0
504832,40,1,22.8,4,11/20/21,5.244,1,319,3,0,0
504833,30,1,35.5,2,08/15/21,29.11,3,425,0,0,0
504834,38,1,29.2,1,08/20/21,29.2,2,266,1,0,0
504835,30,1,38.1,1,04/05/21,38.1,3,251,1,0,0
504836,16,0,0.9,1,04/14/21,0.9,1,310,0,0,0
504837,60,0,19.2,3,11/12/21,9.024,3,252,0,0,0
504838,37,1,11.4,6,07/22/21,5.928,3,1026,3,1,1
504839,47,0,1.6,3,10/12/21,0.128,0,220,0,1,1
504840,41,1,31.3,5,10/07/21,29.422,1,125,0,0,0
504841,23,0,17.7,1,07/08/21,17.7,0,985,0,0,0
504842,30,1,21.7,3,12/09/21,21.7,2,120,0,0,0
504843,22,0,35.6,3,08/29/21,11.392,3,763,0,0,0
504844,59,0,36.6,1,01/10/21,36.6,1,615,0,0,1
504845,57,0,38.9,3,05/29/21,32.676,1,158,0,1,0
504846,28,1,16.1,1,04/28/21,16.1,1,461,1,0,1
504847,31,1,39.4,3,04/04/21,23.246,1,383,3,0,0
504848,45,1,51.9,3,03/12/21,33.216,1,406,2,0,0
504849,35,1,1.1,4,02/24/21,0.077,1,316,1,0,1
504850,53,0,30.1,3,08/14/21,10.836,0,637,0,1,0
504851,62,0,35.1,2,02/16/21,18.954,2,496,1,0,0
504852,16,0,38.2,1,05/27/21,38.2,2,887,1,0,0
504853,51,0,36.9,2,10/06/21,25.83,0,1005,3,0,0
504854,24,1,38.9,7,10/12/21,9.336,1,733,0,0,1
504855,60,1,31.1,4,06/24/21,22.392,2,915,0,0,0
504856,34,0,8.2,1,01/31/21,8.2,1,451,1,0,0
504857,21,1,35.9,5,11/19/21,25.13,0,173,3,0,1
504858,61,1,21.7,3,02/08/21,12.803,0,316,0,0,1
504859,46,1,26.6,1,11/19/21,26.6,0,737,3,1,0
504860,30,1,2.6,5,12/07/21,2.08,3,839,0,0,0
504861,49,1,16.8,7,08/22/21,10.584,1,424,0,1,0
504862,52,1,11.8,3,11/15/21,11.092,3,902,1,0,0
504863,23,1,31.7,5,02/28/21,27.896,3,936,0,0,0
504864,21,1,18,5,05/14/21,6.84,2,474,0,0,0
504865,43,0,25.2,6,02/16/21,15.624,0,990,1,0,0
504866,21,0,38.1,5,09/03/21,22.098,0,386,0,0,0
504867,17,1,48.1,7,02/17/21,39.923,1,998,0,0,1
504868,51,1,6.9,2,05/23/21,1.794,2,973,3,0,0
504869,40,1,38.2,5,11/23/21,24.448,3,658,3,0,0
504870,40,0,24.3,4,03/02/21,18.225,3,1047,2,0,0
504871,47,0,35.7,1,06/22/21,35.7,3,640,1,0,0
504872,42,1,44.9,7,11/01/21,22.45,1,631,1,0,0
504873,45,1,47.9,7,01/22/21,20.597,1,1024,3,1,0
504874,61,1,42.5,1,06/08/21,42.5,2,1067,3,0,0
504875,36,0,3.7,4,03/16/21,0.962,2,920,0,0,0
504876,48,0,33.2,4,10/31/21,2.656,2,920,3,1,0
504877,52,1,28.1,7,12/27/21,7.306,1,688,0,0,0
504878,49,1,11.1,1,09/26/21,11.1,1,854,0,0,0
504879,62,1,12.9,4,07/03/21,12.9,0,220,1,0,0
504880,59,1,31.8,5,04/13/21,3.498,1,641,3,1,0
504881,21,1,23.1,1,08/05/21,23.1,0,510,1,0,0
504882,50,0,31.5,6,09/27/21,6.615,0,1047,2,0,0
504883,28,1,34.7,5,11/15/21,0.347,2,318,3,0,0
504884,39,1,33.5,4,12/12/21,7.035,1,761,0,0,0
504885,20,1,13.7,5,04/26/21,13.152,3,1051,0,0,1
504886,18,1,26.9,7,12/09/21,14.526,0,931,0,0,0
504887,30,0,30.9,5,08/11/21,0.927,0,628,0,0,1
504888,54,1,19,4,09/09/21,3.42,0,870,0,0,0
504889,59,1,37.8,5,01/04/21,30.996,2,526,0,0,0
504890,42,1,7.8,3,07/18/21,4.914,2,967,0,0,0
504891,21,1,33.4,2,11/24/21,25.718,0,518,1,0,0
504892,46,1,30.4,2,05/10/21,6.992,1,420,0,0,0
504893,61,0,33.2,7,05/23/21,29.88,3,249,0,0,0
504894,40,0,17.4,2,02/06/21,16.008,0,936,3,0,0
504895,43,0,6.6,4,07/28/21,1.848,2,610,1,0,0
504896,28,1,37.3,2,10/03/21,16.039,3,858,0,0,0
504897,46,1,21.8,6,01/15/21,10.246,3,906,0,0,0
504898,40,1,36.7,7,09/30/21,4.037,2,516,0,0,1
504899,62,1,32.5,7,04/28/21,32.175,1,561,1,0,1
504900,59,1,9.2,4,06/08/21,6.348,3,846,0,0,0
504901,46,1,36.8,7,01/28/21,0.368,0,884,0,0,1
504902,17,1,46.3,6,11/18/21,31.021,0,339,1,0,0
504903,29,1,18.7,4,11/12/21,17.017,3,586,0,0,1
504904,25,1,32,7,04/12/21,17.6,1,353,0,0,0
504905,21,1,35.8,1,01/27/21,35.8,1,422,0,0,0
504906,21,1,31.2,5,08/31/21,29.952,0,737,1,0,0
504907,44,1,34.1,2,09/11/21,13.299,3,782,1,0,0
504908,44,1,1.9,2,10/04/21,1.824,3,828,2,0,0
504909,20,1,37.2,4,01/26/21,20.832,0,426,3,0,0
504910,42,1,36.7,6,06/05/21,29.36,1,568,3,0,1
504911,58,0,59.5,7,08/04/21,17.85,0,288,3,0,0
504912,44,1,39.2,7,07/04/21,32.144,1,510,3,0,0
504913,62,0,18.6,1,07/18/21,18.6,0,780,2,0,0
504914,63,1,24.6,4,02/22/21,18.204,2,904,0,0,0
504915,44,0,38.7,3,05/11/21,4.257,1,403,0,0,0
504916,37,0,39.3,3,11/20/21,9.825,1,634,2,0,0
504917,54,1,14,4,01/31/21,5.6,2,170,0,0,0
504918,17,1,26.8,6,09/01/21,26.264,2,586,1,0,1
504919,34,0,11.2,4,03/03/21,9.52,2,194,0,0,0
504920,51,1,24.2,1,01/19/21,24.2,1,531,0,0,0
504921,51,0,39.7,5,10/02/21,9.131,1,569,0,0,0
504922,31,1,58.3,7,10/13/21,21.571,0,612,0,0,1
504923,52,1,10.9,5,03/29/21,3.597,3,181,1,0,1
504924,55,1,19.7,4,07/27/21,17.139,1,875,3,0,1
504925,61,1,59.7,1,12/31/21,59.7,2,391,0,0,0
504926,33,1,18.3,6,12/28/21,10.248,1,548,0,0,0
504927,51,1,12.5,6,08/15/21,4.875,3,300,0,0,0
504928,28,0,16.8,3,05/31/21,5.544,1,699,2,0,0
504929,45,1,37.7,6,11/09/21,30.914,3,1028,3,0,0
504930,60,1,2.7,4,08/24/21,1.512,0,513,3,0,0
504931,38,0,31,7,08/06/21,15.19,2,180,1,1,1
504932,61,0,11.9,7,11/03/21,7.497,3,919,1,0,1
504933,31,1,15.9,4,10/21/21,5.883,2,659,0,0,0
504934,28,1,1,2,09/13/21,0.66,2,222,0,0,0
504935,26,0,35.2,3,07/27/21,25.696,3,214,0,0,0
504936,54,1,54.1,7,05/28/21,43.821,2,713,0,0,1
504937,58,1,38.5,6,03/15/21,21.56,2,930,0,0,0
504938,61,1,24.6,5,08/06/21,16.974,0,444,0,0,0
504939,28,0,18.1,1,12/14/21,18.1,3,935,0,0,1
504940,52,1,3.4,7,11/05/21,1.258,0,209,0,0,0
504941,44,0,56.9,1,10/03/21,56.9,2,793,3,0,0
504942,33,0,51.1,2,12/27/21,22.484,2,433,0,0,1
504943,34,1,47.7,5,02/15/21,20.511,0,789,0,0,1
504944,46,1,4,2,05/08/21,1.36,2,626,0,0,1
504945,62,1,39.2,4,05/21/21,34.496,0,896,0,0,0
504946,55,1,46.9,2,06/21/21,38.927,1,414,0,1,0
504947,25,0,10.3,3,05/04/21,3.296,3,213,0,0,0
504948,35,0,5.6,4,08/01/21,2.968,2,330,0,0,0
504949,31,1,12,6,11/30/21,7.8,1,563,0,0,1
504950,57,1,27,3,04/11/21,9.45,2,650,0,0,1
504951,55,0,22.3,3,06/13/21,9.366,2,811,0,0,1
504952,54,1,16.4,2,03/29/21,1.64,0,971,2,1,0
504953,59,0,30.8,3,04/20/21,20.944,1,733,2,0,0
504954,58,0,35.5,7,08/12/21,30.53,3,140,0,0,0
504955,36,1,32.1,7,09/03/21,4.173,1,313,0,0,1
504956,62,1,36,6,07/22/21,29.16,1,676,1,0,0
504957,38,1,30.5,2,03/14/21,25.62,3,176,0,0,0
504958,63,1,49.3,2,06/16/21,14.79,2,621,0,0,1
504959,43,0,5.7,6,07/27/21,0.627,0,314,0,0,0
504960,23,0,19.8,7,04/13/21,2.97,0,826,0,0,1
504961,54,1,18.1,6,12/27/21,8.688,1,292,0,0,0
504962,23,0,12.5,3,05/02/21,10.625,1,523,0,0,0
504963,43,0,8.9,4,06/20/21,3.827,3,735,0,0,0
504964,31,0,24,5,12/31/21,21.12,1,503,3,1,0
504965,17,1,6.5,7,02/15/21,4.745,3,364,1,0,0
504966,18,0,50.5,3,07/27/21,25.755,1,310,0,0,0
504967,53,1,35.1,1,03/27/21,35.1,0,947,0,0,0
504968,28,0,2.3,7,12/10/21,0.529,2,419,0,0,1
504969,21,0,11.1,2,07/16/21,2.553,1,372,0,0,0
504970,43,1,2.9,3,05/23/21,1.682,0,428,1,0,0
504971,57,0,28.2,1,07/12/21,28.2,0,611,0,0,1
504972,49,1,37.8,1,04/17/21,37.8,1,619,0,0,0
504973,18,0,31,1,07/05/21,31,1,249,0,0,0
504974,33,0,6,3,08/16/21,3.72,2,1047,0,0,0
504975,38,0,12.9,5,08/18/21,3.225,3,743,0,0,0
504976,27,0,39.5,4,04/25/21,13.825,0,638,0,0,1
504977,21,1,32.6,1,04/19/21,32.6,1,675,0,0,0
504978,26,1,5.3,5,11/29/21,0.318,0,944,0,0,1
504979,32,0,36.9,6,04/29/21,29.889,2,871,0,0,0
504980,38,1,3.2,5,11/05/21,0.992,1,219,1,0,0
504981,56,1,34.7,5,05/26/21,21.861,1,556,1,0,1
504982,42,1,38.3,1,09/09/21,38.3,2,486,0,0,0
504983,41,1,2,2,02/04/21,0.56,0,884,0,0,0
504984,32,1,49.7,3,05/10/21,23.856,3,521,0,0,1
504985,45,0,11.9,7,03/08/21,3.927,1,833,0,0,0
504986,19,0,24.7,5,12/23/21,0.988,1,1076,0,1,0
504987,30,1,30.2,3,02/28/21,28.388,1,1078,0,0,0
504988,32,1,31.9,1,10/31/21,31.9,0,989,1,1,0
504989,17,1,30.9,6,09/22/21,8.961,3,463,1,0,0
504990,20,1,13,7,10/14/21,5.2,3,817,0,1,0
504991,42,1,40,2,03/10/21,35.2,1,489,0,0,0
504992,56,1,8.2,5,04/03/21,5.74,1,409,1,0,0
504993,35,1,31.7,2,08/10/21,7.608,0,751,3,1,0
504994,21,1,1.6,7,11/13/21,0.544,0,821,0,0,0
504995,30,1,19.7,5,11/27/21,7.88,2,1015,3,0,1
504996,63,0,41.9,6,09/17/21,4.19,2,177,0,0,0
504997,32,0,35.5,2,10/21/21,19.525,1,889,0,0,0
504998,30,1,4.3,2,05/18/21,1.118,3,494,0,0,0
504999,18,0,2.5,2,04/06/21,2.35,1,243,0,0,0
505000,32,0,39.8,4,06/21/21,31.442,1,904,0,0,0
505001,47,1,18.5,5,10/12/21,7.215,2,323,0,0,0
505002,22,0,35,5,05/19/21,10.5,1,589,0,0,0
505003,32,1,0.9,1,07/04/21,0.9,1,808,0,0,0
505004,25,0,20.4,6,09/13/21,11.628,0,979,3,0,1
505005,59,0,32.8,3,07/03/21,26.24,2,675,2,1,0
505006,37,1,6.9,1,08/21/21,6.9,0,136,2,0,1
505007,35,1,35.6,5,09/12/21,23.14,3,394,0,0,0
505008,23,1,8.4,6,11/26/21,0.924,2,509,0,0,1
505009,26,1,54.9,4,06/30/21,29.646,1,451,0,0,1
505010,47,1,17.4,7,12/21/21,7.134,0,285,0,0,0
505011,55,1,35.9,3,10/30/21,16.155,0,603,3,0,0
505012,46,1,8.8,5,07/25/21,0.704,0,514,1,0,0
505013,19,1,22.5,3,04/05/21,11.475,2,533,0,0,0
505014,47,1,30.2,2,05/12/21,20.536,3,989,1,0,0
505015,29,0,21.7,5,12/13/21,2.17,0,157,0,0,0
505016,39,1,10.5,7,06/05/21,3.78,3,221,0,0,0
505017,34,1,12,5,05/09/21,4.44,2,159,0,0,0
505018,58,1,30.3,5,10/24/21,15.15,1,290,2,1,0
505019,47,1,36.3,2,06/29/21,14.883,0,212,3,0,1
505020,45,1,47.7,6,07/18/21,25.281,0,637,0,0,1
505021,36,1,54.5,5,09/15/21,7.085,0,325,0,0,0
505022,47,0,31,1,01/27/21,31,2,403,3,0,0
505023,34,1,48.7,3,02/14/21,34.577,2,499,0,0,0
505024,53,1,36.4,7,01/08/21,24.388,3,919,1,0,0
505025,50,0,26.4,7,06/18/21,5.808,1,787,0,0,0
505026,31,1,0.8,6,02/21/21,0.416,0,1032,1,0,1
505027,17,0,55.9,5,02/18/21,5.59,0,305,1,0,0
505028,48,1,36.7,1,01/30/21,36.7,2,698,0,1,0
505029,38,1,36.7,6,09/25/21,33.397,2,904,1,0,0
505030,31,0,4.2,1,12/14/21,4.2,1,371,0,0,1
505031,34,0,7,3,12/03/21,2.03,3,512,0,0,0
505032,63,1,13.7,4,11/11/21,8.631,1,634,0,0,0
505033,28,1,6,5,11/04/21,4.2,2,979,2,0,1
505034,40,1,2.5,2,05/14/21,1.05,1,400,0,0,0
505035,55,1,34.3,7,10/05/21,9.947,1,185,0,0,1
505036,50,1,50.7,3,06/29/21,4.056,3,1036,0,1,0
505037,51,1,19.6,7,06/06/21,15.68,1,533,0,0,0
505038,41,1,35.3,6,05/30/21,6.707,0,261,3,0,0
505039,23,1,55.3,3,11/30/21,55.3,0,477,0,0,0
505040,23,1,33.5,4,10/26/21,2.68,2,306,3,0,1
505041,54,0,8.5,1,05/23/21,8.5,1,345,0,0,1
505042,16,1,16.8,4,02/14/21,14.448,0,158,3,1,0
505043,49,0,23.8,2,05/20/21,19.516,3,697,0,1,0
505044,36,0,31.3,4,03/13/21,28.796,1,674,0,0,1
505045,29,1,26,4,11/11/21,16.9,0,662,0,0,0
505046,35,1,54.3,6,10/08/21,45.612,0,240,0,0,0
505047,24,0,15.3,6,05/15/21,10.557,1,487,0,0,0
505048,43,1,34.1,5,05/02/21,3.751,3,344,1,0,0
505049,41,1,41.7,7,07/21/21,32.109,1,963,0,1,0
505050,40,0,51.1,4,05/02/21,33.215,3,1074,0,0,1
505051,19,0,15.2,1,05/20/21,15.2,3,576,0,0,1
505052,46,1,13.7,1,01/26/21,13.7,1,176,0,1,0
505053,43,1,38.3,4,09/23/21,22.214,3,132,0,0,0
505054,42,1,35.9,4,07/21/21,3.949,0,539,0,0,0
505055,43,1,33.8,5,06/24/21,26.026,3,1001,0,0,1
505056,60,0,57.7,6,05/04/21,46.737,1,984,0,1,0
505057,33,1,25.1,2,01/15/21,9.287,1,379,2,0,1
505058,32,1,37.7,2,09/04/21,2.639,0,539,0,0,0
505059,30,1,38.3,7,01/21/21,3.064,2,292,0,0,1
505060,50,1,28.4,1,01/01/21,28.4,2,530,0,0,0
505061,34,1,38.4,6,06/12/21,35.712,1,567,0,0,1
505062,17,1,54.7,5,12/19/21,14.222,2,247,0,1,0
505063,44,1,47.7,1,01/26/21,47.7,2,506,0,0,0
505064,24,1,27.3,1,10/15/21,27.3,2,677,0,0,0
505065,63,1,6.3,5,12/19/21,1.701,0,402,3,1,0
505066,41,0,2,7,02/17/21,0.06,1,413,0,0,0
505067,22,1,11,5,08/25/21,5.39,0,727,0,0,0
505068,40,1,22,4,11/26/21,15.4,1,228,0,0,0
505069,33,0,14.1,5,11/02/21,2.397,2,471,3,0,0
505070,55,1,30.5,5,09/23/21,13.725,1,261,0,1,1
505071,61,1,52.9,7,07/26/21,42.32,0,954,0,0,1
505072,39,1,36.3,3,04/08/21,9.801,2,630,0,1,0
505073,23,0,15.4,3,05/08/21,13.552,2,280,2,1,0
505074,61,1,4.8,7,09/18/21,0.144,2,993,0,1,0
505075,37,1,5.3,1,10/26/21,5.3,0,695,1,0,0
505076,52,1,32.2,7,02/14/21,29.624,2,337,2,1,0
505077,56,0,38.4,7,11/17/21,14.592,1,922,3,0,1
505078,52,1,38,2,12/17/21,4.18,2,122,0,1,0
505079,38,0,3.1,4,03/30/21,1.023,3,403,3,1,1
505080,18,1,39.3,7,05/15/21,5.895,1,477,0,0,0
505081,24,1,33.4,5,09/16/21,2.338,1,174,0,0,0
505082,33,0,47.7,5,05/26/21,26.235,2,874,0,0,0
505083,19,1,1.5,3,12/19/21,1.275,1,369,2,1,0
505084,61,1,26.9,7,05/21/21,17.754,2,847,0,0,0
505085,29,1,5.5,2,12/24/21,1.815,3,773,0,0,0
505086,36,1,14.2,2,08/27/21,1.704,1,692,0,0,0
505087,63,1,1.7,7,08/20/21,0.204,3,323,0,0,0
505088,26,1,29,2,02/12/21,1.45,3,520,1,0,0
505089,59,1,36.2,2,08/25/21,1.81,0,374,2,0,0
505090,17,1,33.1,3,07/15/21,20.853,3,177,0,0,1
505091,53,1,21.9,1,10/12/21,21.9,1,270,3,0,1
505092,18,0,37.5,6,03/06/21,6.75,1,1046,1,1,1
505093,49,1,38.5,1,07/30/21,38.5,0,535,0,0,0
505094,43,0,33.3,6,03/06/21,29.637,2,278,1,0,1
505095,45,1,36.6,1,03/15/21,36.6,0,839,0,1,0
505096,63,1,7.4,5,05/06/21,1.776,3,208,0,0,0
505097,16,1,1.6,2,04/16/21,1.456,1,943,3,0,1
505098,17,1,38.7,7,10/02/21,10.449,3,540,1,0,1
505099,38,1,3,6,06/07/21,2.16,0,665,0,0,0
505100,42,1,19.8,4,01/04/21,10.098,2,432,0,0,0
505101,32,0,2.2,5,08/21/21,1.518,1,719,1,0,1
505102,23,0,23.5,3,07/01/21,4.935,0,343,0,1,1
505103,59,0,31.3,5,07/29/21,29.109,2,575,1,0,0
505104,58,1,32.7,5,02/18/21,24.198,0,807,0,0,0
505105,53,1,58.7,2,04/14/21,39.916,1,930,3,0,0
505106,28,1,34,2,12/07/21,1.02,1,354,0,0,0
505107,56,1,18.5,3,11/10/21,1.11,2,530,0,0,1
505108,55,0,48.3,5,05/13/21,42.504,1,809,2,0,0
505109,19,1,21.6,1,08/30/21,21.6,3,821,0,0,1
505110,60,0,19.3,5,02/21/21,17.37,0,593,0,0,0
505111,63,1,28.4,6,06/13/21,23.004,1,145,1,1,0
505112,53,1,34.5,2,08/03/21,27.945,0,768,0,0,0
505113,54,1,3.6,7,04/13/21,3.384,1,715,1,0,0
505114,61,1,33,7,08/14/21,2.31,1,676,1,0,1
505115,57,1,40,7,04/12/21,35.2,2,368,2,0,1
505116,43,0,39.8,1,01/03/21,39.8,1,1049,0,0,1
505117,51,1,33.3,5,02/03/21,32.634,1,859,1,0,1
505118,20,1,11.8,7,05/11/21,10.856,0,1029,0,0,1
505119,56,0,30.4,7,04/14/21,3.04,0,141,0,0,0
505120,55,1,9.7,7,12/28/21,6.111,0,869,0,0,0
505121,34,1,41.1,7,07/01/21,20.961,3,934,1,0,1
505122,51,0,38.7,1,12/11/21,38.7,3,511,0,0,0
505123,42,0,32.1,4,03/15/21,23.433,0,767,0,0,1
505124,41,1,25.7,6,09/26/21,24.672,0,584,0,0,0
505125,55,0,28.3,3,09/18/21,16.414,0,691,0,0,0
505126,20,0,54.3,4,04/21/21,42.354,2,898,0,0,1
505127,29,1,41.3,7,05/07/21,28.084,2,680,2,0,0
505128,38,1,45.1,1,08/08/21,45.1,0,455,0,1,0
505129,47,0,39.6,4,02/17/21,19.8,1,312,0,0,0
505130,49,0,59.9,7,12/31/21,2.995,3,448,0,1,0
505131,31,0,34.6,3,01/08/21,17.3,1,957,0,1,0
505132,59,1,54.9,6,05/31/21,50.508,1,397,0,0,0
505133,21,0,36.8,6,07/07/21,19.504,0,978,0,0,0
505134,17,1,25.1,4,06/13/21,21.586,3,167,0,1,0
505135,39,1,36.5,2,09/07/21,10.22,1,260,0,0,0
505136,29,0,5.8,3,07/02/21,3.306,2,964,1,1,0
505137,32,0,2.8,7,09/21/21,0.196,3,628,0,0,0
505138,21,0,24.1,4,09/12/21,9.881,2,701,0,0,0
505139,42,1,39,5,03/02/21,8.19,2,717,2,0,1
505140,18,1,22,1,06/23/21,22,1,887,0,0,1
505141,55,1,50.9,6,06/26/21,34.103,0,761,1,0,0
505142,21,0,40.1,6,01/24/21,25.664,1,170,0,0,0
505143,27,1,58.7,4,09/21/21,32.285,2,1025,1,0,0
505144,26,1,59.5,5,10/31/21,35.7,2,916,3,0,1
505145,49,0,30.4,5,09/07/21,26.752,0,943,0,0,0
505146,19,1,33,1,02/04/21,33,1,710,0,0,1
505147,40,1,18.8,7,01/14/21,6.956,0,163,0,1,0
505148,32,1,38.1,6,09/02/21,9.144,1,921,0,0,0
505149,16,1,6.9,1,03/09/21,6.9,1,383,0,0,1
505150,18,0,31.4,4,07/03/21,18.526,0,519,1,0,0
